assessmentId,internalTaxonId,scientificName,code,name
66788365,66788288,Carya pallida,TL,Tree - large
66889787,64268932,Callitriche heterophylla,F,Forb or Herb
66889787,64268932,Callitriche heterophylla,H,Hydrophyte
66891680,64311298,Eleocharis macrostachya,GR,Graminoid
66891790,64322022,Proserpinaca palustris,F,Forb or Herb
66906215,64272072,Carex lurida,GR,Graminoid
66906215,64272072,Carex lurida,F,Forb or Herb
66909828,64322147,Ranunculus cymbalaria,F,Forb or Herb
66909833,64324421,Schizaea pusilla,PT,Fern
67694049,64311215,Drosera linearis,F,Forb or Herb
67694064,64311210,Drosera filiformis,F,Forb or Herb
67700725,33966,Liquidambar styraciflua,TL,Tree - large
67728468,64262084,Agrostis aequivalvis,GR,Graminoid
67728473,64262122,Agrostis clavata,F,Forb or Herb
67728473,64262122,Agrostis clavata,GR,Graminoid
67728478,64263217,Agrostis perennans,GR,Graminoid
67728478,64263217,Agrostis perennans,F,Forb or Herb
67728483,64263394,Alisma subcordatum,F,Forb or Herb
67728488,64263415,Alisma triviale,F,Forb or Herb
67728493,64263485,Allium geyeri,F,Forb or Herb
67728498,64263649,Alopecurus carolinianus,GR,Graminoid
67728508,64263777,Ammannia robusta,F,Forb or Herb
67728513,64263809,Amphiscirpus nevadensis,GR,Graminoid
67728518,64263821,Andromeda polifolia,S,Shrub - size unknown
67728523,64263861,Angelica atropurpurea,F,Forb or Herb
67728528,64264082,Arctanthemum arcticum,F,Forb or Herb
67728533,64264102,Arethusa bulbosa,F,Forb or Herb
67728538,64264135,Asclepias exaltata,F,Forb or Herb
67728548,64264258,Bacopa rotundifolia,F,Forb or Herb
67728553,64264306,Bartonia paniculata,F,Forb or Herb
67728558,64264310,Bidens beckii,F,Forb or Herb
67728563,64264329,Bidens eatonii,F,Forb or Herb
67728568,64264333,Bidens frondosa,F,Forb or Herb
67728573,64264338,Bidens hyperborea,F,Forb or Herb
67728578,64264402,Bidens vulgata,F,Forb or Herb
67728583,64264431,Boehmeria cylindrica,F,Forb or Herb
67728588,64264444,Boisduvalia glabella,F,Forb or Herb
67728593,64264486,Bolboschoenus novae-angliae,GR,Graminoid
67728593,64264486,Bolboschoenus novae-angliae,F,Forb or Herb
67728603,64264547,Boltonia asteroides,F,Forb or Herb
67728608,64268993,Callitriche marginata,F,Forb or Herb
67728608,64268993,Callitriche marginata,H,Hydrophyte
67728613,64269019,Callitriche terrestris,F,Forb or Herb
67728618,64269039,Calopogon tuberosus,F,Forb or Herb
67728623,64269065,Caltha leptosepala,F,Forb or Herb
67728628,64269077,Caltha natans,F,Forb or Herb
67728633,64269116,Campanula aparinoides,F,Forb or Herb
67728638,64269620,Canadanthus modestus,F,Forb or Herb
67728643,64269647,Cardamine bulbosa,F,Forb or Herb
67728648,64269656,Cardamine pensylvanica,F,Forb or Herb
67728653,64269714,Carex adelostoma,GR,Graminoid
67728653,64269714,Carex adelostoma,F,Forb or Herb
67728663,64269754,Carex alopecoidea,GR,Graminoid
67728679,64270123,Carex anthoxanthea,GR,Graminoid
67728679,64270123,Carex anthoxanthea,F,Forb or Herb
67728684,64270143,Carex aperta,GR,Graminoid
67728689,64270157,Carex arcta,GR,Graminoid
67728694,64270171,Carex arctiformis,GR,Graminoid
67728699,64270175,Carex atlantica,GR,Graminoid
67728709,64270331,Carex bebbii,GR,Graminoid
67728714,64270356,Carex bicolor,GR,Graminoid
67728719,64270380,Carex brunnescens,GR,Graminoid
67728719,64270380,Carex brunnescens,F,Forb or Herb
67728724,64270394,Carex bullata,GR,Graminoid
67728724,64270394,Carex bullata,F,Forb or Herb
67728729,64270410,Carex buxbaumii,GR,Graminoid
67728739,64270920,Carex comosa,GR,Graminoid
67728744,64270998,Carex crinita,GR,Graminoid
67728754,64271098,Carex cryptolepis,GR,Graminoid
67728759,64271123,Carex cusickii,GR,Graminoid
67728759,64271123,Carex cusickii,F,Forb or Herb
67728764,64271133,Carex emoryi,GR,Graminoid
67728764,64271133,Carex emoryi,F,Forb or Herb
67728769,64271142,Carex exilis,GR,Graminoid
67728769,64271142,Carex exilis,F,Forb or Herb
67728774,64271146,Carex exsiccata,GR,Graminoid
67728774,64271146,Carex exsiccata,F,Forb or Herb
67728779,64271157,Carex folliculata,GR,Graminoid
67728779,64271157,Carex folliculata,F,Forb or Herb
67728789,64271217,Carex glareosa,GR,Graminoid
67728789,64271217,Carex glareosa,F,Forb or Herb
67728794,64271226,Carex granularis,GR,Graminoid
67728794,64271226,Carex granularis,F,Forb or Herb
67728799,64271241,Carex gynandra,GR,Graminoid
67728799,64271241,Carex gynandra,F,Forb or Herb
67728805,64271261,Carex gynocrates,GR,Graminoid
67728805,64271261,Carex gynocrates,F,Forb or Herb
67728810,64271276,Carex haydenii,GR,Graminoid
67728810,64271276,Carex haydenii,F,Forb or Herb
67728815,64271359,Carex heleonastes,GR,Graminoid
67728815,64271359,Carex heleonastes,F,Forb or Herb
67728825,64271385,Carex hyalinolepis,GR,Graminoid
67728825,64271385,Carex hyalinolepis,F,Forb or Herb
67728830,64271477,Carex hystericina,GR,Graminoid
67728830,64271477,Carex hystericina,F,Forb or Herb
67728835,64271495,Carex interior,GR,Graminoid
67728835,64271495,Carex interior,F,Forb or Herb
67728845,64271536,Carex intumescens,GR,Graminoid
67728845,64271536,Carex intumescens,F,Forb or Herb
67728855,64271548,Carex lacustris,GR,Graminoid
67728855,64271548,Carex lacustris,F,Forb or Herb
67728860,64271551,Carex laeviconica,GR,Graminoid
67728860,64271551,Carex laeviconica,F,Forb or Herb
67728865,64271682,Carex laevivaginata,GR,Graminoid
67728865,64271682,Carex laevivaginata,F,Forb or Herb
67728870,64271697,Carex lapponica,GR,Graminoid
67728870,64271697,Carex lapponica,F,Forb or Herb
67728875,64271725,Carex laxa,GR,Graminoid
67728880,64271758,Carex lenticularis,GR,Graminoid
67728880,64271758,Carex lenticularis,F,Forb or Herb
67728885,64271813,Carex leptalea,GR,Graminoid
67728885,64271813,Carex leptalea,F,Forb or Herb
67728890,64271818,Carex livida,GR,Graminoid
67728890,64271818,Carex livida,F,Forb or Herb
67728895,64271826,Carex loliacea,GR,Graminoid
67728895,64271826,Carex loliacea,F,Forb or Herb
67728905,64272069,Carex lupulina,GR,Graminoid
67728905,64272069,Carex lupulina,F,Forb or Herb
67728910,64272076,Carex luzulina,GR,Graminoid
67728910,64272076,Carex luzulina,F,Forb or Herb
67728915,64272080,Carex lyngbyei,GR,Graminoid
67728915,64272080,Carex lyngbyei,F,Forb or Herb
67728920,64272102,Carex macrochaeta,GR,Graminoid
67728920,64272102,Carex macrochaeta,F,Forb or Herb
67728925,64272352,Carex marina,GR,Graminoid
67728925,64272352,Carex marina,F,Forb or Herb
67728935,64272369,Carex michauxiana,GR,Graminoid
67728935,64272369,Carex michauxiana,F,Forb or Herb
67728945,64272375,Carex nebrascensis,GR,Graminoid
67728945,64272375,Carex nebrascensis,F,Forb or Herb
67728950,64272382,Carex normalis,GR,Graminoid
67728950,64272382,Carex normalis,F,Forb or Herb
67728955,64272387,Carex obnupta,GR,Graminoid
67728955,64272387,Carex obnupta,F,Forb or Herb
67728960,64272624,Carex oederi,GR,Graminoid
67728960,64272624,Carex oederi,F,Forb or Herb
67728965,64272628,Carex oligosperma,GR,Graminoid
67728965,64272628,Carex oligosperma,F,Forb or Herb
67728970,64272648,Carex paleacea,GR,Graminoid
67728970,64272648,Carex paleacea,F,Forb or Herb
67728975,64273033,Carex pedunculata,GR,Graminoid
67728975,64273033,Carex pedunculata,F,Forb or Herb
67728980,64273037,Carex pellita,GR,Graminoid
67728980,64273037,Carex pellita,F,Forb or Herb
67728985,64273045,Carex pluriflora,GR,Graminoid
67728985,64273045,Carex pluriflora,F,Forb or Herb
67728995,64273052,Carex prairea,GR,Graminoid
67728995,64273052,Carex prairea,F,Forb or Herb
67729000,64273055,Carex prasina,GR,Graminoid
67729000,64273055,Carex prasina,F,Forb or Herb
67729005,64273071,Carex rariflora,GR,Graminoid
67729005,64273071,Carex rariflora,F,Forb or Herb
67729010,64273084,Carex retrorsa,GR,Graminoid
67729010,64273084,Carex retrorsa,F,Forb or Herb
67729015,64273116,Carex rotundata,GR,Graminoid
67729015,64273116,Carex rotundata,F,Forb or Herb
67729020,64273119,Carex sartwellii,GR,Graminoid
67729020,64273119,Carex sartwellii,F,Forb or Herb
67729025,64273122,Carex saxatilis,GR,Graminoid
67729025,64273122,Carex saxatilis,F,Forb or Herb
67729030,64273126,Carex scabrata,GR,Graminoid
67729030,64273126,Carex scabrata,F,Forb or Herb
67729045,64273165,Carex simulata,GR,Graminoid
67729045,64273165,Carex simulata,F,Forb or Herb
67729050,64273174,Carex sterilis,GR,Graminoid
67729050,64273174,Carex sterilis,F,Forb or Herb
67729055,64273177,Carex stipata,GR,Graminoid
67729055,64273177,Carex stipata,F,Forb or Herb
67729060,64273180,Carex stricta,GR,Graminoid
67729060,64273180,Carex stricta,F,Forb or Herb
67729065,64273471,Carex stylosa,GR,Graminoid
67729065,64273471,Carex stylosa,F,Forb or Herb
67729075,64273493,Carex subspathacea,GR,Graminoid
67729075,64273493,Carex subspathacea,F,Forb or Herb
67729080,64273534,Carex tenuiflora,GR,Graminoid
67729080,64273534,Carex tenuiflora,F,Forb or Herb
67729090,64273555,Carex trisperma,GR,Graminoid
67729090,64273555,Carex trisperma,F,Forb or Herb
67729095,64273564,Carex tuckermanii,GR,Graminoid
67729095,64273564,Carex tuckermanii,F,Forb or Herb
67729105,64273589,Carex utriculata,GR,Graminoid
67729105,64273589,Carex utriculata,F,Forb or Herb
67729110,64273612,Carex vaginata,GR,Graminoid
67729110,64273612,Carex vaginata,F,Forb or Herb
67729115,64273615,Carex wiegandii,GR,Graminoid
67729115,64273615,Carex wiegandii,F,Forb or Herb
67729120,64310257,Castilleja minor,F,Forb or Herb
67729125,64310261,Cephalanthus occidentalis,S,Shrub - size unknown
67729130,64310278,Cerastium arvense,F,Forb or Herb
67729135,64310601,Chamaedaphne calyculata,SS,Shrub - small
67729140,64310637,Chelone glabra,F,Forb or Herb
67729145,64310645,Chenopodium rubrum,F,Forb or Herb
67729151,64310648,Chrysosplenium americanum,F,Forb or Herb
67729161,64310667,Chrysosplenium tetrandrum,F,Forb or Herb
67729166,64310693,Cicuta bulbifera,F,Forb or Herb
67729171,64310718,Cicuta douglasii,F,Forb or Herb
67729176,64310721,Cicuta maculata,F,Forb or Herb
67729181,64310725,Cladium mariscoides,GR,Graminoid
67729181,64310725,Cladium mariscoides,F,Forb or Herb
67729186,64310797,Comarum palustre,F,Forb or Herb
67729196,64310848,Cornus sericea,SS,Shrub - small
67729201,64310857,Cuscuta gronovii,F,Forb or Herb
67729211,64310870,Cyperus dentatus,GR,Graminoid
67729211,64310870,Cyperus dentatus,F,Forb or Herb
67729216,64310884,Cyperus eragrostis,GR,Graminoid
67729216,64310884,Cyperus eragrostis,F,Forb or Herb
67729221,64310893,Cyperus erythrorhizos,GR,Graminoid
67729221,64310893,Cyperus erythrorhizos,F,Forb or Herb
67729226,64310948,Cyperus strigosus,GR,Graminoid
67729226,64310948,Cyperus strigosus,F,Forb or Herb
67729231,64311180,Decodon verticillatus,F,Forb or Herb
67729236,64311188,Distichlis spicata,F,Forb or Herb
67729241,64311196,Doellingeria umbellata,F,Forb or Herb
67729246,64311201,Downingia elegans,F,Forb or Herb
67729251,64311205,Downingia laeta,F,Forb or Herb
67729256,64311222,Dulichium arundinaceum,GR,Graminoid
67729256,64311222,Dulichium arundinaceum,F,Forb or Herb
67729261,64311248,Echinochloa walteri,F,Forb or Herb
67729266,64311251,Elaeagnus commutata,S,Shrub - size unknown
67729271,64311254,Elatine americana,F,Forb or Herb
67729276,64311257,Elatine brachysperma,F,Forb or Herb
67729281,64311260,Elatine minima,F,Forb or Herb
67729286,64311264,Elatine ojibwayensis,F,Forb or Herb
67729291,64311267,Elatine rubella,F,Forb or Herb
67729291,64311267,Elatine rubella,H,Hydrophyte
67729306,64311276,Eleocharis compressa,GR,Graminoid
67729306,64311276,Eleocharis compressa,F,Forb or Herb
67729316,64311283,Eleocharis elliptica,GR,Graminoid
67729316,64311283,Eleocharis elliptica,F,Forb or Herb
67729331,64311292,Eleocharis erythropoda,GR,Graminoid
67729331,64311292,Eleocharis erythropoda,F,Forb or Herb
67729336,64311295,Eleocharis intermedia,GR,Graminoid
67729346,64311305,Eleocharis obtusa,GR,Graminoid
67729356,64311311,Eleocharis robbinsii,GR,Graminoid
67729361,64311314,Eleocharis rostellata,GR,Graminoid
67729366,64311317,Eleocharis suksdorfiana,GR,Graminoid
67729381,64311327,Elodea bifoliata,F,Forb or Herb
67729381,64311327,Elodea bifoliata,H,Hydrophyte
67729386,64311330,Elodea nuttallii,F,Forb or Herb
67729391,64311334,Elymus violaceus,GR,Graminoid
67729391,64311334,Elymus violaceus,F,Forb or Herb
67729401,64311341,Epilobium coloratum,F,Forb or Herb
67729406,64311344,Epilobium latifolium,F,Forb or Herb
67729411,64311347,Epilobium leptophyllum,F,Forb or Herb
67729416,64311350,Epilobium strictum,F,Forb or Herb
67729421,64311354,Epipactis gigantea,F,Forb or Herb
67729421,64311354,Epipactis gigantea,H,Hydrophyte
67729426,64311359,Equisetum scirpoides,PT,Fern
67729431,64311363,Eragrostis hypnoides,GR,Graminoid
67729431,64311363,Eragrostis hypnoides,F,Forb or Herb
67729436,64311366,Erigeron elatus,F,Forb or Herb
67729441,64311370,Erigeron lonchophyllus,F,Forb or Herb
67729451,64311480,Eriophorum callitrix,GR,Graminoid
67729456,64311483,Eriophorum chamissonis,GR,Graminoid
67729456,64311483,Eriophorum chamissonis,F,Forb or Herb
67729461,64311486,Eriophorum tenellum,GR,Graminoid
67729466,64311490,Eriophorum virginicum,GR,Graminoid
67729471,64311493,Eriophorum viridicarinatum,GR,Graminoid
67729476,64311529,Eucephalus engelmannii,F,Forb or Herb
67729481,64311534,Eupatorium maculatum,F,Forb or Herb
67729486,64311538,Eupatorium perfoliatum,F,Forb or Herb
67729491,64311558,Euphrasia hudsoniana,F,Forb or Herb
67729496,64311579,Eurybia radula,F,Forb or Herb
67729501,64311584,Euthamia graminifolia,F,Forb or Herb
67729506,64311594,Eutrema edwardsii,F,Forb or Herb
67729511,64312996,Fauria crista-galli,F,Forb or Herb
67729516,64313013,Fimbristylis autumnalis,GR,Graminoid
67729521,64313521,Galium asprellum,F,Forb or Herb
67729526,64313527,Galium labradoricum,F,Forb or Herb
67729531,64313531,Galium tinctorium,F,Forb or Herb
67729536,64313534,Galium trifidum,F,Forb or Herb
67729541,64313537,Galium triflorum,F,Forb or Herb
67729546,64313540,Gaultheria hispidula,SS,Shrub - small
67729551,64313562,Gaylussacia bigeloviana,SL,Shrub - large
67729561,64313619,Gentiana douglasiana,F,Forb or Herb
67729566,64313642,Gentiana rubricaulis,F,Forb or Herb
67729571,64313658,Gentiana sceptrum,F,Forb or Herb
67729576,64313866,Gentianopsis crinita,F,Forb or Herb
67729581,64313871,Gentianopsis detonsa,F,Forb or Herb
67729586,64313924,Gentianopsis virgata,F,Forb or Herb
67729591,64314003,Geocaulon lividum,F,Forb or Herb
67729596,64314067,Geum peckii,F,Forb or Herb
67729601,64314072,Geum rivale,F,Forb or Herb
67729606,64314079,Glyceria borealis,GR,Graminoid
67729606,64314079,Glyceria borealis,F,Forb or Herb
67729611,64314082,Glyceria canadensis,GR,Graminoid
67729611,64314082,Glyceria canadensis,F,Forb or Herb
67729616,64314086,Glyceria grandis,GR,Graminoid
67729616,64314086,Glyceria grandis,F,Forb or Herb
67729621,64314090,Glyceria leptostachya,GR,Graminoid
67729626,64314131,Glyceria melicaria,F,Forb or Herb
67729631,64314136,Glyceria obtusa,F,Forb or Herb
67729636,64314144,Glyceria pulchella,F,Forb or Herb
67729641,64314149,Glyceria striata,GR,Graminoid
67729641,64314149,Glyceria striata,F,Forb or Herb
67729646,64314157,Glycyrrhiza lepidota,F,Forb or Herb
67729651,64314162,Gnaphalium palustre,F,Forb or Herb
67729656,64314167,Gratiola aurea,F,Forb or Herb
67729661,64314170,Gratiola ebracteata,F,Forb or Herb
67729666,64314174,Gratiola neglecta,F,Forb or Herb
67729671,64314193,Hedysarum alpinum,F,Forb or Herb
67729676,64314219,Heliotropium curassavicum,F,Forb or Herb
67729681,64314237,Heracleum maximum,F,Forb or Herb
67729686,64314241,Heteranthera dubia,F,Forb or Herb
67729691,64314251,Hibiscus moscheutos,F,Forb or Herb
67729696,64314320,Hippuris lanceolata,F,Forb or Herb
67729701,64314371,Hydrocotyle americana,F,Forb or Herb
67729706,64314702,Hydrocotyle umbellata,F,Forb or Herb
67729711,64314709,Hypericum anagalloides,F,Forb or Herb
67729716,64314729,Hypericum boreale,F,Forb or Herb
67729721,64314773,Hypericum ellipticum,F,Forb or Herb
67729726,64314794,Hypericum majus,F,Forb or Herb
67729731,64314821,Impatiens capensis,F,Forb or Herb
67729736,64314907,Impatiens noli-tangere,F,Forb or Herb
67729741,64315027,Iris brevicaulis,F,Forb or Herb
67729746,64315039,Iris missouriensis,F,Forb or Herb
67729751,64315076,Iris prismatica,F,Forb or Herb
67729756,64315086,Iris versicolor,F,Forb or Herb
67729761,64315090,Iris virginica,F,Forb or Herb
67729766,64315111,Isoetes acadiensis,H,Hydrophyte
67729766,64315111,Isoetes acadiensis,B,Moss
67729771,64315121,Isoetes bolanderi,H,Hydrophyte
67729771,64315121,Isoetes bolanderi,B,Moss
67729776,64315141,Isoetes engelmannii,PT,Fern
67729776,64315141,Isoetes engelmannii,H,Hydrophyte
67729781,64315204,Isoetes howellii,B,Moss
67729781,64315204,Isoetes howellii,H,Hydrophyte
67729786,64315207,Isoetes maritima,H,Hydrophyte
67729791,64315210,Isoetes nuttallii,H,Hydrophyte
67729791,64315210,Isoetes nuttallii,B,Moss
67729796,64315225,Isoetes riparia,H,Hydrophyte
67729796,64315225,Isoetes riparia,B,Moss
67729801,64315234,Isoetes tuckermanii,H,Hydrophyte
67729806,64315276,Iva xanthifolia,F,Forb or Herb
67729811,64315327,Jaumea carnosa,F,Forb or Herb
67729816,64315465,Juncus acuminatus,GR,Graminoid
67729816,64315465,Juncus acuminatus,F,Forb or Herb
67729821,64315536,Juncus anthelatus,F,Forb or Herb
67729826,64315553,Juncus balticus,F,Forb or Herb
67729832,64315557,Juncus biglumis,GR,Graminoid
67729832,64315557,Juncus biglumis,F,Forb or Herb
67729837,64315562,Juncus bolanderi,F,Forb or Herb
67729842,64315574,Juncus brachycephalus,GR,Graminoid
67729842,64315574,Juncus brachycephalus,F,Forb or Herb
67729847,64315579,Juncus brevicaudatus,GR,Graminoid
67729847,64315579,Juncus brevicaudatus,F,Forb or Herb
67729852,64315594,Juncus caesariensis,GR,Graminoid
67729857,64315597,Juncus canadensis,GR,Graminoid
67729857,64315597,Juncus canadensis,F,Forb or Herb
67729862,64315600,Juncus dudleyi,GR,Graminoid
67729862,64315600,Juncus dudleyi,F,Forb or Herb
67729867,64315603,Juncus marginatus,GR,Graminoid
67729867,64315603,Juncus marginatus,F,Forb or Herb
67729872,64315615,Juncus mertensianus,GR,Graminoid
67729872,64315615,Juncus mertensianus,F,Forb or Herb
67729877,64315633,Juncus militaris,GR,Graminoid
67729877,64315633,Juncus militaris,F,Forb or Herb
67729882,64315636,Juncus nodosus,GR,Graminoid
67729882,64315636,Juncus nodosus,F,Forb or Herb
67729887,64315713,Juncus pelocarpus,GR,Graminoid
67729887,64315713,Juncus pelocarpus,F,Forb or Herb
67729892,64315778,Juncus stygius,GR,Graminoid
67729892,64315778,Juncus stygius,F,Forb or Herb
67729897,64315787,Juncus subcaudatus,GR,Graminoid
67729897,64315787,Juncus subcaudatus,F,Forb or Herb
67729902,64315790,Juncus subtilis,GR,Graminoid
67729902,64315790,Juncus subtilis,F,Forb or Herb
67729907,64315805,Juncus supiniformis,GR,Graminoid
67729907,64315805,Juncus supiniformis,F,Forb or Herb
67729912,64315811,Juncus triglumis,GR,Graminoid
67729912,64315811,Juncus triglumis,F,Forb or Herb
67729917,64315830,Justicia americana,F,Forb or Herb
67729922,64316798,Kalmia microphylla,SS,Shrub - small
67729927,64316801,Kalmia polifolia,S,Shrub - size unknown
